dia_no_laboral,x,y,dc,dmc,ffmc,isi,ndvi,elevacion,temperatura,humedad,viento,precipitaciones,superficie,dia_0,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,mes_1,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,hora_0-8,hora_8-16,hora_16-23
1,36,47,29.27173,7.8188157,84.081726,5.221012,0.534399986,12.56274223,15.4,58,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,29,20,48.69126,13.101737,76.91079,2.0839388,0.41139999,8.931241989,16.7,54,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,37,41,15.295583,12.441464,82.87085,5.4743624,0.441300005,14.43109798,12.2,71,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,24,32,27.840977,16.926832,87.66244,13.046827,0.353599995,13.84401131,12.7,52,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,26,18,51.50713,4.9842987,70.79184,2.3850727,0.67750001,14.84968185,21.5,44,30,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,44,42,58.8915,7.329273,84.92569,12.233615,0.623700023,19.59314537,17.8,67.5,22,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,49,48,38.507347,11.241694,89.65615,20.821163,0.600199997,16.35632515,25.1,38,33,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,38,43,45.685555,13.508364,89.16303,6.613339,0.63319999,19.39233398,17.8,51,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,54,48,45.685555,13.508364,89.16303,6.613339,0.390599996,9.311754227,18.8,52,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,46,45,54.36908,16.784067,89.21211,10.093089,0.485300004,20.26605606,28.2,53,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,51,53,49.036068,10.617467,71.25947,2.12775,0.574199975,17.01894379,29.2,49,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,48,51,74.66746,16.167654,85.787605,5.416022,0.58130002,15.5761652,30,54,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,13,11,107.234215,21.5796,86.96987,4.699018,0.731999993,15.70408916,18.8,49,9,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,17,14,107.234215,21.5796,86.96987,4.699018,0.716199994,21.20346642,21,50,22,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,11,11,83.98339,13.860014,86.036575,12.097197,0.530700028,20.82065582,19.65,80,17.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,15,21,83.98339,13.860014,86.036575,12.097197,0.721499979,20.67181206,19.65,80,17.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,20,22,83.98339,13.860014,86.036575,12.097197,0.698099971,17.20717812,19.65,80,17.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,18,10,91.17969,15.920062,86.513466,6.3659534,0.768700004,18.72932816,18.5,59,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,15,9,91.17969,15.920062,86.513466,6.3659534,0.936100006,19.2990036,19.5,56,15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,24,23,137.88878,21.77805,89.13496,12.142768,0.545400023,14.70568752,19,81,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,52,56,134.79962,24.356586,88.80007,15.368048,0.616999984,15.54896069,24.25,69,13.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,48,59,134.79962,24.356586,88.80007,15.368048,0.347900003,14.2128191,24.25,69,13.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,20,19,115.58444,24.348837,88.801,15.370092,0.65109998,18.04672813,24.25,69,13.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,26,30,107.01493,22.342941,87.994255,4.249466,0.371800005,14.82643223,25.2,75,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,11,17,110.41168,19.223057,87.47683,5.8794317,0.761399984,25.24017143,19.8,57,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,37,47,121.69371,22.148586,85.901306,7.436288,0.609099984,13.08724594,27.1,62,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,45,46,83.203094,10.474436,84.69321,5.2248783,0.550800025,19.15085793,20.15,76.5,9.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,42,49,51.129993,19.124823,86.665344,5.030679,0.493000001,11,20.9,86,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,16,7,58.20732,21.45057,87.15898,8.169661,0.734899998,12.08639431,24.7,71,14.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,15,16,58.20732,21.45057,87.15898,8.169661,0.760999978,23.66517258,27.8,54,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,9,7,58.20732,21.45057,87.15898,8.169661,0.682099998,11.01458931,23.3,73,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,24,14,88.900185,23.369612,87.20916,10.119132,0.379900008,10.92361164,25.15,77.5,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,17,15,70.93769,16.73826,83.2729,3.6985476,0.885100007,20.70134163,28.6,63,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,17,17,89.42064,16.288982,86.0143,4.8913636,0.85680002,21.48408699,25.6,42,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,58,59,90.32356,13.18907,80.565865,2.4351025,0.197399989,14.45137787,22,59,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,42,47,98.141045,16.575924,89.06882,6.1219535,0.579599977,18,27.4,43,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,27,36,122.456116,20.315514,89.873055,6.870674,0.566600025,17.77274704,23.65,58.5,7.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,43,52,85.17977,10.803896,76.3996,2.5610278,0.530099988,14.94456482,24.1,58,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,24,22,132.55087,18.828133,87.43365,5.8432713,0.6778,17,19,68.5,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,44,52,98.8633,15.231303,87.32717,5.7551193,0.647300005,16.17921829,19,68.5,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,31,20,140.00668,21.059925,87.482155,11.0450735,0,6.255877495,21.5,78,22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,39,41,155.3813,24.39304,83.70671,5.5112486,0.446700007,14.75141907,24.4,75,5.5,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,59,56,80.722824,10.995058,72.4767,2.8280392,0.563399971,12.30034161,22.55,76.5,12,0.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,27,21,112.593575,8.923412,80.33581,2.8995643,0.698599994,14.98783779,19.5,56,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,14,7,109.140205,10.84789,84.941414,5.405332,0.737299979,15.02688694,21.3,67,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,45,48,90.7067,12.404555,84.96551,3.2459965,0.573400021,17.47390175,22.8,78.5,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,20,23,97.710526,10.432261,76.361984,1.666765,0.669399977,17.86048698,25.7,81,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,51,45,40.5011,12.631548,89.42523,6.275627,0.669799984,12.12446976,24.2,36,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,38,49,113.68758,23.577276,84.90598,4.9862876,0.5977,9.009983063,18.3,71,8.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,18,19,125.13792,22.368326,84.697525,4.8461604,0.718200028,18.61575317,19.5,65,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,39,36,160.22505,31.652802,88.26111,8.704366,0.514900029,16.69714928,27.4,51,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,14,10,158.5139,34.582348,89.641525,11.762014,0.729499996,18.11067963,23,66,25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,14,22,158.5139,34.582348,89.641525,11.762014,0.60680002,20.29743576,28.3,58,22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,25,14,167.126,34.530544,89.641716,11.762342,0.666700006,10.03399372,26.5,43,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,10,8,163.58096,36.255665,88.6531,19.031353,0.75029999,14.2944746,15.05,70.5,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,25,30,71.05553,14.191885,86.86888,10.4219475,0.435900003,16.14475822,22.45,73,8.5,0.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,21,24,87.128456,18.08237,88.17638,7.6605825,0.65079999,14.30130959,25.2,69,11.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,30,31,129.04395,28.379541,89.372,10.843495,0.377400011,14.13822174,24.2,78,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,12,15,131.42921,24.766165,87.97638,5.8703847,0.753300011,21.49685287,18.3,88,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,42,34,140.04132,24.714361,87.99315,5.884507,0.530600011,9.51377964,16.8,93,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,24,11,146.88123,27.112179,88.16359,6.865659,0.780799985,7.116518021,31.2,51,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,13,13,158.5139,34.582348,89.641525,11.762014,0.761200011,21.57054138,17.3,73,41,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,52,46,152.13063,37.464615,88.65316,19.031523,0.683000028,10.08070183,16.5,61,19,0.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,17,10,163.58096,36.255665,88.6531,19.031353,0.846700013,19.55571747,13.5,81,11,0.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,49,58,156.99857,38.91945,87.86174,7.2791843,0.526799977,14.98455334,18,45,13,5.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,23,16,173.5877,39.415203,87.910385,4.337726,0.723999977,14.33514977,18.9,50,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,19,12,173.5877,39.415203,87.910385,4.337726,0.774999976,18.55641365,18.7,55,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,21,23,179.30655,41.81205,89.08544,6.6815863,0.701499999,16.14313126,10.7,92,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,12,17,179.30655,41.81205,89.08544,6.6815863,0.788600028,23.12255096,10.7,92,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,16,10,179.30655,41.81205,89.08544,6.6815863,0.780700028,21,21.5,58,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,16,22,194.77946,43.815456,86.20813,4.3554444,0.662400007,21.84108543,15.4,77,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,11,9,200.56258,46.148083,88.44143,5.9031625,0.762099981,18.81789207,22.7,49,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,46,46,195.20476,44.112015,88.7663,8.537154,0.541899979,17.90801811,21,67,6.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,14,14,206.65509,48.54573,88.77322,8.545642,0.787800014,22.88263702,21,67,6.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,49,43,195.20476,44.112015,88.7663,8.537154,0.601499975,11.23736477,20.7,64,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,8,12,250.69788,64.57687,88.200424,5.277228,0.780200005,22.21669006,15.4,61,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,2,7,250.69788,64.57687,88.200424,5.277228,0.496300012,11.23949909,17,58,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,53,55,239.2823,49.317417,87.624825,7.870309,0.765999973,15.57953072,22.5,60,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,21,14,255.2186,65.9276,87.624916,7.870416,0.79610002,16.6539402,23.8,53,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,49,57,239.2823,49.317417,87.624825,7.870309,0.559400022,14.25800228,21,60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,18,14,243.04054,39.825115,75.95569,1.9685526,0.79610002,19.18301964,26.7,44,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,14,6,243.04054,39.825115,75.95569,1.9685526,0.601999998,13.97757149,20.1,72,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,11,12,127.86592,6.388882,75.204056,3.816934,0.790400028,20.76904678,19.3,50,22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,13,20,91.22477,8.598091,87.840324,5.9267373,0.648500025,23.447752,14.95,63,8.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,16,22,95.37581,9.95512,87.88897,3.9644537,0.779299974,19.94503212,17.6,65,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,20,13,104.12097,13.850207,89.34592,12.961009,0.779200017,16.92594337,23.2,45,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,25,17,8.483438,4.490863,80.92627,1.7317803,0.763499975,15.622015,11,92,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,53,52,41.64617,8.729094,55.487717,0.6598157,0.754899979,13.44837761,21.6,77,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,15,14,41.24263,12.749351,84.78434,4.867086,0.851999998,22.00344658,24.2,59,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,8,12,42.022976,10.691217,80.80003,6.1956835,0.752799988,21.5293293,13,40,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,31,32,36.297714,9.227267,84.93272,16.939426,0.335000008,14.7952261,10.1,59,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,59,60,24.849752,5.865232,72.61169,1.3391681,0.620999992,14.81595516,11,84,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,19,8,49.591988,13.200321,83.802246,8.073271,0.794799984,13.91255856,8.6,69,12.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,15,18,60.037487,8.2668295,83.391335,2.2349937,0.767799973,24.96051216,5.05,71.5,7.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,16,15,56.46666,4.8001957,43.291763,0.2935953,0.826200008,21.00083733,7.3,88,22,1.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,19,17,57.848003,5.2038903,62.021725,0.8600943,0.710399985,19.20772934,2.6,89,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,43,49,75.51925,10.82217,76.41655,4.1209474,0.729200006,12.10854721,5.25,76.5,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,22,21,59.389977,5.665145,75.50193,3.8881187,0.704400003,18,11.5,56,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,16,15,59.389977,5.665145,75.50193,3.8881187,0.846400023,23.50092697,12.2,58,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,36,35,70.456184,7.2563753,80.10847,3.162751,0.640799999,17.73669434,16.2,39,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,14,22,66.70663,7.349286,81.31475,2.860798,0.53579998,20.26337814,9.7,85.5,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,47,53,84.25606,12.644874,79.39204,1.5289924,0.755200028,15.87597752,5.8,81,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,33,29,73.814285,7.73572,79.29495,1.5145669,0.4375,11.16270447,8.85,69.5,8.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,44,55,88.0654,10.5618515,76.280556,3.0127704,0.524900019,15.12161541,6.1,67,15.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,60,59,90.56822,11.498281,82.873085,2.8940291,0.362199992,13.49318409,14.8,41,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,57,59,92.471985,12.048073,83.193565,4.841522,0.408899993,16.76442146,6.9,94,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,27,15,82.532364,7.714406,82.64748,5.046883,0.539900005,8.861911774,9.2,80,9.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,43,35,84.35912,8.182394,82.694405,3.5891182,0.457399994,9.75514698,9.15,64,11.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,41,38,85.78363,8.703996,83.58766,7.0870385,0.480300009,17,3.4,85,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,10,17,84.02336,10.071409,85.44224,8.648043,0.780099988,21.82666016,12.6,45,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,20,18,15.007367,4.9875402,83.373344,4.959971,0.711199999,19.84810638,8.5,64,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,52,54,15.007367,5.0902224,83.08183,4.7765555,0.673399985,15.53126144,10.8,49,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,5,11,15.007367,4.9875402,83.373344,4.959971,0.674199998,19.91727257,13.2,59,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,27,15,20.062157,3.527541,75.15706,1.5245472,0.552399993,8.422280312,13.7,74,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,14,12,52.838863,21.663668,86.492966,5.263242,0.727500021,22.57019424,10,65,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,39,33,41.340332,16.570017,85.53618,7.674994,0.488499999,10.48184299,16.8,43,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,43,51,44.240433,15.795338,85.57227,7.4551435,0.555299997,11.71267033,9.9,64,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
